lower,upper,fortotals,habitat,round
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,14727600.62,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,16364.00069,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,17182200.72,C,14
01PLANT.Charlock,03APH.Lipaphys erysimi,1636400.069,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,16364.00069,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,16364.00069,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,49092.00207,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,49092.00207,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,32728.00138,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,49092.00207,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,49092.00207,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,114548.0048,C,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,49092.00207,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,147276.0062,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,49092.00207,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,16364.00069,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,16364.00069,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,32728.00138,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,65456.00276,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,81820.00344,C,14
01PLANT.Bramble,03APH.Macrosiphum funestum,2188.198909,MH,14
01PLANT.Bramble,03APH.Macrosiphum funestum,3282.298364,MH,14
01PLANT.Bramble,03APH.Macrosiphum funestum,7658.696182,MH,14
01PLANT.Bramble,03APH.Macrosiphum funestum,1094.099455,MH,14
01PLANT.Bramble,03APH.Macrosiphum funestum,1750.559127,MH,14
01PLANT.Bramble,03APH.Macrosiphum funestum,5470.497273,MH,14
01PLANT.Stinging Nettle,03APH.Microlophium carnosum,437.6397818,MH,14
01PLANT.Bramble,03APH.Macrosiphum funestum,1750.559127,MH,14
01PLANT.Bramble,03APH.Macrosiphum funestum,875.2795637,MH,14
01PLANT.Sow-thistle sp,03APH.Hyperomyzus lactucae,235255.3154,NL,14
01PLANT.Sow-thistle sp,03APH.Hyperomyzus lactucae,80658.96529,NL,14
01PLANT.Sow-thistle sp,03APH.Hyperomyzus lactucae,33607.9022,NL,14
01PLANT.Sow-thistle sp,03APH.Hyperomyzus lactucae,40329.48264,NL,14
01PLANT.Sow-thistle sp,03APH.Hyperomyzus lactucae,40329.48264,NL,14
01PLANT.Sow-thistle sp,03APH.Hyperomyzus lactucae,80658.96529,NL,14
01PLANT.Sow-thistle sp,03APH.Hyperomyzus lactucae,40329.48264,NL,14
01PLANT.Creeping Thistle,03APH.Capitophorus elaeagnii,211624.1975,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,264530.2469,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,423248.395,LP,14
01PLANT.Creeping Thistle,03APH.Capitophorus elaeagnii,15871.81481,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,581966.5431,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,820043.7652,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,396795.3703,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,1163933.086,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,396795.3703,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,158718.1481,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,608419.5678,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,449701.4196,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,238077.2222,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,608419.5678,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,132265.1234,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,661325.6171,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,158718.1481,LP,14
01PLANT.Creeping Thistle,03APH.Capitophorus elaeagnii,26453.02469,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,317436.2962,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,1285140.433,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,1542168.519,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,642570.2163,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,1542168.519,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,257028.0865,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,38554.21298,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,642570.2163,C,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,385542.1298,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,38554.21298,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,51405.6173,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,514056.173,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,771084.2595,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,115662.6389,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,642570.2163,C,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,102811.2346,C,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,385542.1298,C,14
01PLANT.Spear Thistle,03APH.Hyperomyzus lactucae,385542.1298,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,1028112.346,C,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,64257.02163,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,192771.0649,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,12851.40433,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,257028.0865,C,14
01PLANT.Spear Thistle,03APH.Hyperomyzus lactucae,51405.6173,C,14
01PLANT.Sow-thistle sp,03APH.Hyperomyzus lactucae,102811.2346,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,385542.1298,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,771084.2595,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,192771.0649,C,14
01PLANT.Cleavers,03APH.Aphis galiiscabri,110458.0053,RG,14
01PLANT.Stinging Nettle,03APH.Microlophium carnosum,55229.00264,RG,14
01PLANT.Cleavers,03APH.Aphis galiiscabri,110458.0053,RG,14
01PLANT.Cleavers,03APH.Aphis galiiscabri,82843.50396,RG,14
01PLANT.Cleavers,03APH.Aphis galiiscabri,138072.5066,RG,14
01PLANT.Sow-thistle sp,03APH.Hyperomyzus lactucae,55229.00264,RG,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,16568.70079,RG,14
01PLANT.Grass sp,03APH.Sitobion avenae,5522.900264,RG,14
01PLANT.Grass sp,03APH.Sitobion avenae,1656.870079,RG,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,8284.350396,RG,14
01PLANT.Dock sp,03APH.Aphis rumicis,358988.5172,RG,14
01PLANT.Dock sp,03APH.Aphis rumicis,33137.40158,RG,14
01PLANT.Dock sp,03APH.Aphis rumicis,171209.9082,RG,14
01PLANT.Dock sp,03APH.Aphis rumicis,138072.5066,RG,14
01PLANT.Dock sp,03APH.Aphis rumicis,717977.0343,RG,14
01PLANT.Dock sp,03APH.Aphis rumicis,11045.80053,RG,14
01PLANT.Dock sp,03APH.Aphis rumicis,276145.0132,RG,14
01PLANT.Dock sp,03APH.Aphis rumicis,22091.60106,RG,14
01PLANT.Dock sp,03APH.Aphis rumicis,290.2923488,NH,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,2902.923488,NH,14
01PLANT.Dock sp,03APH.Aphis rumicis,4838.205813,NH,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,7741.129301,NH,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,1935.282325,NH,14
01PLANT.Dock sp,03APH.Aphis rumicis,1935.282325,NH,14
01PLANT.Dock sp,03APH.Aphis rumicis,24191.02906,NH,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,373787.165,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,622978.6083,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,4983828.867,C,14
01PLANT.Parsley Piert,03APH.Myzus persicae,37378.7165,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,872170.0517,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,249191.4433,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,373787.165,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,124595.7217,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,249191.4433,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,186893.5825,C,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,186893.5825,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,99676.57733,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,747574.33,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,373787.165,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,186893.5825,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,622978.6083,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,560680.7475,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,249191.4433,C,14
01PLANT.zCROP Oat winter,03APH.Sitobion avenae,12459.57217,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,996765.7733,C,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,747574.33,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,809872.1908,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,1245957.217,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,186893.5825,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,996765.7733,C,14
01PLANT.Hogweed,03APH.Cavariella aegopodii,552290.0264,RG,14
01PLANT.Hogweed,03APH.Cavariella aegopodii,27614.50132,RG,14
01PLANT.Grass sp,03APH.Sitobion avenae,5522.900264,RG,14
01PLANT.Grass sp,03APH.Sitobion avenae,1656.870079,RG,14
01PLANT.Grass sp,03APH.Sipha maydis,2761.450132,RG,14
01PLANT.Blackthorn,03APH.Phorodon humuli,4971.727643,W,14
01PLANT.Blackthorn,03APH.Phorodon humuli,4971.727643,W,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,2177.192616,NH,14
01PLANT.Grass sp,03APH.Sitobion avenae,145.1461744,NH,14
01PLANT.Grass sp,03APH.Sitobion avenae,145.1461744,NH,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,2902.923488,NH,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,4354.385232,NH,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,7257.308719,NH,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,290.2923488,NH,14
01PLANT.Grass sp,03APH.Sitobion avenae,290.2923488,NH,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,4354.385232,NH,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,7257.308719,NH,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,1451.461744,NH,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,290.2923488,NH,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,1451.461744,NH,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,8708.770463,NH,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,1451.461744,NH,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,4354.385232,NH,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,870.8770463,NH,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,10160.23221,NH,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,2902.923488,NH,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,290.2923488,NH,14
01PLANT.Grass sp,03APH.Sitobion avenae,145.1461744,NH,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,435.4385232,NH,14
01PLANT.Wall Speedwell,03APH.Nasonvoia ribisnigri,60494.22397,NL,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,80658.96529,NL,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,403294.8264,NL,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,134431.6088,NL,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,362965.3438,NL,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,67215.80441,NL,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,26886.32176,NL,14
01PLANT.Spear Thistle,03APH.Hyperomyzus lactucae,268863.2176,NL,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,53772.64353,NL,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,107545.2871,NL,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,26886.32176,NL,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,268863.2176,NL,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,241976.8959,NL,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,241976.8959,NL,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,40329.48264,NL,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,134431.6088,NL,14
01PLANT.Wall Speedwell,03APH.Nasonvoia ribisnigri,134431.6088,NL,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,403294.8264,NL,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,161317.9306,NL,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,268863.2176,NL,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,134431.6088,NL,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,40329.48264,NL,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,94102.12617,NL,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,161317.9306,NL,14
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,685601.205,NL,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,389851.6656,NL,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,322635.8612,NL,14
01PLANT.Bramble,03APH.Macrosiphum funestum,8205.745909,MH,14
01PLANT.Hogweed,03APH.Cavariella aegopodii,19693.79018,MH,14
01PLANT.Hogweed,03APH.Cavariella aegopodii,256019.2724,MH,14
01PLANT.Grass sp,03APH.Sitobion avenae,4923.447546,MH,14
01PLANT.Grass sp,03APH.Sitobion avenae,6564.596728,MH,14
01PLANT.Grass sp,03APH.Sitobion avenae,656.4596728,MH,14
01PLANT.Grass sp,03APH.Sitobion avenae,4923.447546,MH,14
01PLANT.Bramble,03APH.Macrosiphum funestum,4923.447546,MH,14
01PLANT.Stinging Nettle,03APH.Microlophium carnosum,4923.447546,MH,14
01PLANT.Bramble,03APH.Macrosiphum funestum,13129.19346,MH,14
01PLANT.Bramble,03APH.Macrosiphum funestum,2954.068527,MH,14
01PLANT.Stinging Nettle,03APH.Microlophium carnosum,656.4596728,MH,14
01PLANT.Bramble,03APH.Macrosiphum funestum,5579.907218,MH,14
01PLANT.Bramble,03APH.Macrosiphum funestum,984.6895091,MH,14
01PLANT.Bramble,03APH.Macrosiphum funestum,3282.298364,MH,14
01PLANT.Stinging Nettle,03APH.Microlophium carnosum,984.6895091,MH,14
01PLANT.Stinging Nettle,03APH.Microlophium carnosum,984.6895091,MH,14
01PLANT.Bramble,03APH.Macrosiphum funestum,3282.298364,MH,14
01PLANT.Stinging Nettle,03APH.Microlophium carnosum,2297.608855,MH,14
01PLANT.Bramble,03APH.Macrosiphum funestum,984.6895091,MH,14
01PLANT.Bramble,03APH.Macrosiphum funestum,1641.149182,MH,14
01PLANT.Bramble,03APH.Macrosiphum funestum,1969.379018,MH,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,21162.41975,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,15871.81481,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,15871.81481,LP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,211624.1975,LP,14
01PLANT.Grass sp,03APH.Sitobion avenae,5290.604937,LP,14
01PLANT.Grass sp,03APH.Sitobion avenae,5290.604937,LP,14
01PLANT.Creeping Buttercup,03APH.Tubaphis ranunculina,5290.604937,LP,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,49092.00207,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,196368.0083,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,122730.0052,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,196368.0083,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,736380.031,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,859110.0362,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,122730.0052,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,490920.0207,C,14
01PLANT.Grass sp,03APH.Sipha maydis,196368.0083,C,14
01PLANT.Common Mouse-ear,03APH.Myzus persicae,98184.00413,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,196368.0083,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,196368.0083,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,368190.0155,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,1227300.052,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,49092.00207,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,1227300.052,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,49092.00207,C,14
01PLANT.zCROP Wheat,03APH.Sitobion avenae,49092.00207,C,14
01PLANT.Grass sp,03APH.Sitobion avenae,24546.00103,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,122730.0052,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,368190.0155,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,736380.031,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,73638.0031,C,14
01PLANT.Grass sp,03APH.Sitobion avenae,616315.8369,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,616315.8369,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,493052.6696,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,431421.0859,PP,14
01PLANT.Creeping Buttercup,03APH.Tubaphis ranunculina,24652.63348,PP,14
01PLANT.Grass sp,03APH.Sitobion avenae,369789.5022,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,493052.6696,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,616315.8369,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,1232631.674,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,739579.0043,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,493052.6696,PP,14
01PLANT.Grass sp,03APH.Sitobion avenae,986105.3391,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,739579.0043,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,493052.6696,PP,14
01PLANT.Creeping Buttercup,03APH.Tubaphis ranunculina,36978.95022,PP,14
01PLANT.Creeping Buttercup,03APH.Tubaphis ranunculina,246526.3348,PP,14
01PLANT.Grass sp,03APH.Sitobion avenae,616315.8369,PP,14
01PLANT.Creeping Buttercup,03APH.Tubaphis ranunculina,49305.26696,PP,14
01PLANT.Creeping Buttercup,03APH.Tubaphis ranunculina,308157.9185,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,616315.8369,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,369789.5022,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,493052.6696,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,554684.2533,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,369789.5022,PP,14
01PLANT.Creeping Buttercup,03APH.Tubaphis ranunculina,184894.7511,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,369789.5022,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,739579.0043,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,493052.6696,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,493052.6696,PP,14
01PLANT.Dock sp,03APH.Aphis rumicis,369789.5022,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,369789.5022,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,369789.5022,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,493052.6696,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,493052.6696,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,431421.0859,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,739579.0043,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,369789.5022,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,431421.0859,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,616315.8369,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,739579.0043,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,493052.6696,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,616315.8369,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,369789.5022,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,308157.9185,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,616315.8369,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,739579.0043,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,677947.4206,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,862842.1717,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,1232631.674,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,739579.0043,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,234200.018,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,369789.5022,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,1479158.009,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,1417526.425,PP,14
01PLANT.Grass sp,03APH.Sipha maydis,616315.8369,PP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,6902737.374,PP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,1479158.009,PP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,2218737.013,PP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,7395790.043,PP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,739579.0043,PP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,862842.1717,PP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,11093685.07,PP,14
01PLANT.Grass sp,03APH.Sitobion avenae,147915.8009,PP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,11340211.4,PP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,2588526.515,PP,14
01PLANT.Grass sp,03APH.Sitobion avenae,197221.0678,PP,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,6409684.704,PP,14
01PLANT.Creeping Thistle,03APH.Uroleucon aeneum,96638323.23,PP,14
01PLANT.Grass sp,03APH.Sitobion avenae,16492611.8,PP,14
01PLANT.zCROP Oat winter,03APH.Metopolophium dihrodum,74757.433,C,14
01PLANT.zCROP Oat winter,03APH.Metopolophium dihrodum,124595.7217,C,14
01PLANT.zCROP Oat winter,03APH.Metopolophium dihrodum,37378.7165,C,14
01PLANT.zCROP Oat winter,03APH.Metopolophium dihrodum,24919.14433,C,14
01PLANT.zCROP Oat winter,03APH.Metopolophium dihrodum,24919.14433,C,14
01PLANT.zCROP Oat winter,03APH.Metopolophium dihrodum,99676.57733,C,14
01PLANT.zCROP Oat winter,03APH.Metopolophium dihrodum,24919.14433,C,14
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,1161.169395,NH,14
01PLANT.Grass sp,03APH.Sitobion avenae,1451.461744,NH,14
01PLANT.Dock sp,03APH.Aphis rumicis,20320.46441,NH,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,835341.2811,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,38554.21298,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,128514.0433,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,77108.42595,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,51405.6173,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,25702.80865,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,578313.1946,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,385542.1298,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,514056.173,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,514056.173,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,77108.42595,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,102811.2346,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,514056.173,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,25702.80865,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,51405.6173,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,282730.8952,C,14
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,154216.8519,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,64257.02163,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,89959.83028,C,14
01PLANT.zCROP Triticale,03APH.Sitobion avenae,51405.6173,C,14
01PLANT.Grass sp,03APH.Sipha maydis,150782.2407,LP,14
01PLANT.Plantain sp,03APH.Brachycaudus helichrysii,23807.72222,LP,14
01PLANT.Grass sp,03APH.Sipha maydis,31743.62962,LP,14
01PLANT.Grass sp,03APH.Sipha maydis,23807.72222,LP,14
01PLANT.Grass sp,03APH.Sipha maydis,39679.53703,LP,14
01PLANT.Grass sp,03APH.Sipha maydis,23807.72222,LP,14
01PLANT.Grass sp,03APH.Sipha maydis,31743.62962,LP,14
01PLANT.Grass sp,03APH.Sipha maydis,63487.25924,LP,14
01PLANT.Grass sp,03APH.Sipha maydis,47615.44443,LP,14
01PLANT.Grass sp,03APH.Sipha maydis,7935.907406,LP,14
01PLANT.Grass sp,03APH.Sipha maydis,15871.81481,LP,14
01PLANT.Grass sp,03APH.Sipha maydis,15871.81481,LP,14
01PLANT.Grass sp,03APH.Metopolophium dihrodum,2188.198909,MH,14
01PLANT.Grass sp,03APH.Metopolophium dihrodum,656.4596728,MH,14
01PLANT.Grass sp,03APH.Metopolophium dihrodum,875.2795637,MH,14
01PLANT.Hogweed,03APH.Cavariella aegopodii,437.6397818,MH,14
01PLANT.Grass sp,03APH.Sitobion avenae,656.4596728,MH,14
01PLANT.Blackthorn,03APH.Phorodon humuli,218.8198909,MH,14
01PLANT.Stinging Nettle,03APH.Microlophium carnosum,218.8198909,MH,14
